method,bootstrap_idx,channel,credit,tier
Linear,75,Email,0.1806230947392349,light
Linear,75,Referral,0.0774960176402681,light
Linear,75,Direct,0.1299373729186874,light
Linear,76,Display,0.118545417875775,light
Linear,76,Social,0.0854728852496709,light
Linear,76,Organic Search,0.1993482831652474,light
Linear,76,Paid Search,0.1717219908068122,light
Linear,76,Email,0.1627389847255918,light
Linear,76,Referral,0.1019908662765805,light
Linear,76,Direct,0.1601815719003219,light
Linear,77,Display,0.1363526869231737,light
Linear,77,Social,0.1052202502253212,light
Linear,77,Organic Search,0.1693708491756159,light
Linear,77,Paid Search,0.1917393810269064,light
Linear,77,Email,0.1446399287550403,light
Linear,77,Referral,0.079340765725147,light
Linear,77,Direct,0.1733361381687953,light
Linear,78,Display,0.1319924575663456,light
Linear,78,Social,0.1082129624453871,light
Linear,78,Organic Search,0.2064645514430306,light
Linear,78,Paid Search,0.1802637323620106,light
Linear,78,Email,0.1438460093230538,light
Linear,78,Referral,0.0906911437040561,light
Linear,78,Direct,0.1385291431561159,light
Linear,79,Display,0.1008130710520416,light
Linear,79,Social,0.1076887484791896,light
Linear,79,Organic Search,0.2125183469852587,light
Linear,79,Paid Search,0.1592060077721842,light
Linear,79,Email,0.1342916859828624,light
Linear,79,Referral,0.0890734054888466,light
Linear,79,Direct,0.1964087342396165,light
Linear,80,Display,0.113805538583869,light
Linear,80,Social,0.1068040433470796,light
Linear,80,Organic Search,0.1850422921465309,light
Linear,80,Paid Search,0.1763359483893653,light
Linear,80,Email,0.1893282125170101,light
Linear,80,Referral,0.080934560681533,light
Linear,80,Direct,0.1477494043346119,light
Linear,81,Display,0.1569421980136266,light
Linear,81,Social,0.1188658431515574,light
Linear,81,Organic Search,0.1585804935804936,light
Linear,81,Paid Search,0.1397370222370222,light
Linear,81,Email,0.1785751946466232,light
Linear,81,Referral,0.0950135842992986,light
Linear,81,Direct,0.1522856640713783,light
Linear,82,Display,0.126462999714505,light
Linear,82,Social,0.0927391197655208,light
Linear,82,Organic Search,0.2083648146408683,light
Linear,82,Paid Search,0.1667172979354545,light
Linear,82,Email,0.1717536612684829,light
Linear,82,Referral,0.0845133733797467,light
Linear,82,Direct,0.1494487332954215,light
Linear,83,Display,0.1353760512665741,light
Linear,83,Social,0.1193196887232835,light
Linear,83,Organic Search,0.1745030492988009,light
Linear,83,Paid Search,0.1525699775291279,light
Linear,83,Email,0.1966912444853621,light
Linear,83,Referral,0.1010068786212577,light
Linear,83,Direct,0.1205331100755937,light
Linear,84,Display,0.1195857086051806,light
Linear,84,Social,0.1305720865369309,light
Linear,84,Organic Search,0.1816296075604369,light
Linear,84,Paid Search,0.1659614850068247,light
Linear,84,Email,0.1683468884177699,light
Linear,84,Referral,0.1039370654074499,light
Linear,84,Direct,0.1299671584654068,light
Linear,85,Display,0.1015527155469171,light
Linear,85,Social,0.1108367491117268,light
Linear,85,Organic Search,0.2094218182699449,light
Linear,85,Paid Search,0.1806561525004879,light
Linear,85,Email,0.1441725721498246,light
Linear,85,Referral,0.1041183689934805,light
Linear,85,Direct,0.149241623427618,light
Linear,86,Display,0.1296194806159037,light
Linear,86,Social,0.122295601690083,light
Linear,86,Organic Search,0.2030843198702166,light
Linear,86,Paid Search,0.147443124921408,light
Linear,86,Email,0.1604095104350597,light
Linear,86,Referral,0.0988300264999294,light
Linear,86,Direct,0.1383179359673994,light
Linear,87,Display,0.106837674228392,light
Linear,87,Social,0.1228174550759548,light
Linear,87,Organic Search,0.1843714045144158,light
Linear,87,Paid Search,0.1827842976116047,light
Linear,87,Email,0.1747597533485283,light
Linear,87,Referral,0.0792668999765599,light
Linear,87,Direct,0.1491625152445444,light
Linear,88,Display,0.1200411467756867,light
Linear,88,Social,0.1208290933969667,light
Linear,88,Organic Search,0.2031986699407514,light
Linear,88,Paid Search,0.166304359988372,light
Linear,88,Email,0.1622797946704432,light
Linear,88,Referral,0.0759150386789904,light
Linear,88,Direct,0.1514318965487894,light
Linear,89,Display,0.1043870990747735,light
Linear,89,Social,0.1040152600758853,light
Linear,89,Organic Search,0.2162749241036811,light
Linear,89,Paid Search,0.164115321538049,light
Linear,89,Email,0.1511708994493976,light
Linear,89,Referral,0.1057263137168481,light
Linear,89,Direct,0.1543101820413651,light
Linear,90,Display,0.1138019589385962,light
Linear,90,Social,0.118634506093978,light
Linear,90,Organic Search,0.1985549073436984,light
Linear,90,Paid Search,0.1769651813885255,light
Linear,90,Email,0.1584047469179474,light
Linear,90,Referral,0.0989451634773543,light
Linear,90,Direct,0.1346935358398999,light
Linear,91,Display,0.1230289785971604,light
Linear,91,Social,0.0966870792606086,light
Linear,91,Organic Search,0.1915081546498659,light
Linear,91,Paid Search,0.1731433903292192,light
Linear,91,Email,0.1689065717407963,light
Linear,91,Referral,0.0972290788534104,light
Linear,91,Direct,0.1494967465689391,light
Linear,92,Display,0.1151048614832635,light
Linear,92,Social,0.116465102549387,light
Linear,92,Organic Search,0.19228194556882,light
Linear,92,Paid Search,0.161220674384634,light
Linear,92,Email,0.172849797992467,light
Linear,92,Referral,0.0939118942466176,light
Linear,92,Direct,0.1481657237748107,light
Linear,93,Display,0.1073016922568852,light
Linear,93,Social,0.1202586476023976,light
Linear,93,Organic Search,0.1803259043091304,light
Linear,93,Paid Search,0.1813459684208765,light
Linear,93,Email,0.1766090559001864,light
Linear,93,Referral,0.0982710961169141,light
Linear,93,Direct,0.1358876353936096,light
Linear,94,Display,0.0827954281127655,light
Linear,94,Social,0.1303487240600243,light
Linear,94,Organic Search,0.1888991111514331,light
Linear,94,Paid Search,0.1695878790112536,light
Linear,94,Email,0.1996066870292876,light
Linear,94,Referral,0.0957561465881899,light
Linear,94,Direct,0.1330060240470457,light
Linear,95,Display,0.1033102634075306,light
Linear,95,Social,0.1149919916941686,light
Linear,95,Organic Search,0.1890955115596153,light
Linear,95,Paid Search,0.1522830175331333,light
Linear,95,Email,0.1886602731322509,light
Linear,95,Referral,0.0812644601551502,light
Linear,95,Direct,0.1703944825181509,light
Linear,96,Display,0.1145841655140963,light
Linear,96,Social,0.1412221829176846,light
Linear,96,Organic Search,0.1958937424551611,light
Linear,96,Paid Search,0.1540631121729737,light
Linear,96,Email,0.1594150058899194,light
Linear,96,Referral,0.1038225375163091,light
Linear,96,Direct,0.1309992535338556,light
Linear,97,Display,0.0951894315393561,light
Linear,97,Social,0.1252464436853577,light
Linear,97,Organic Search,0.1805070230032522,light
Linear,97,Paid Search,0.1683404091020984,light
Linear,97,Email,0.1562486379605535,light
Linear,97,Referral,0.1080281918517212,light
Linear,97,Direct,0.1664398628576607,light
Linear,98,Display,0.1099173002534347,light
Linear,98,Social,0.1122205292373359,light
Linear,98,Organic Search,0.1580161202009941,light
Linear,98,Paid Search,0.2059725755103906,light
Linear,98,Email,0.1876614981656998,light
Linear,98,Referral,0.0809897618721148,light
Linear,98,Direct,0.1452222147600299,light
Linear,99,Display,0.1054538048985827,light
Linear,99,Social,0.0960753998569124,light
Linear,99,Organic Search,0.1933051142534935,light
Linear,99,Paid Search,0.1804857440811822,light
Linear,99,Email,0.1902829963154092,light
Linear,99,Referral,0.096857487583778,light
Linear,99,Direct,0.1375394530106414,light
Time Decay (7.0d),0,Display,0.1032621360008928,light
Time Decay (7.0d),0,Social,0.0940120457488374,light
Time Decay (7.0d),0,Organic Search,0.1524207405797714,light
Time Decay (7.0d),0,Paid Search,0.2265016881987882,light
Time Decay (7.0d),0,Email,0.1621306371588399,light
Time Decay (7.0d),0,Referral,0.0885904612910478,light
Time Decay (7.0d),0,Direct,0.1730822910218223,light
Time Decay (7.0d),1,Display,0.1130927310183081,light
Time Decay (7.0d),1,Social,0.0992902709032414,light
Time Decay (7.0d),1,Organic Search,0.1529714575435322,light
Time Decay (7.0d),1,Paid Search,0.2147408630921903,light
Time Decay (7.0d),1,Email,0.1796911719789755,light
Time Decay (7.0d),1,Referral,0.0894167912864831,light
Time Decay (7.0d),1,Direct,0.1507967141772689,light
Time Decay (7.0d),2,Display,0.0939898412518752,light
Time Decay (7.0d),2,Social,0.0864608927637286,light
Time Decay (7.0d),2,Organic Search,0.1608377412191732,light
Time Decay (7.0d),2,Paid Search,0.2000187368515786,light
Time Decay (7.0d),2,Email,0.1813326937071198,light
Time Decay (7.0d),2,Referral,0.0911139936989906,light
Time Decay (7.0d),2,Direct,0.1862461005075339,light
Time Decay (7.0d),3,Display,0.0857365111308458,light
Time Decay (7.0d),3,Social,0.0898135677614131,light
Time Decay (7.0d),3,Organic Search,0.169413615297979,light
Time Decay (7.0d),3,Paid Search,0.2214751558969213,light
Time Decay (7.0d),3,Email,0.1687912342798682,light
Time Decay (7.0d),3,Referral,0.0688114415345663,light
Time Decay (7.0d),3,Direct,0.1959584740984059,light
Time Decay (7.0d),4,Display,0.0715761157105291,light
Time Decay (7.0d),4,Social,0.100464830927374,light
Time Decay (7.0d),4,Organic Search,0.1714297308236168,light
Time Decay (7.0d),4,Paid Search,0.2017178354934925,light
Time Decay (7.0d),4,Email,0.2066792068100861,light
Time Decay (7.0d),4,Referral,0.0838472149264727,light
Time Decay (7.0d),4,Direct,0.1642850653084283,light
Time Decay (7.0d),5,Display,0.0725110890684387,light
Time Decay (7.0d),5,Social,0.1132372237002253,light
Time Decay (7.0d),5,Organic Search,0.1803628308449579,light
Time Decay (7.0d),5,Paid Search,0.220450219183371,light
Time Decay (7.0d),5,Email,0.1667065077849857,light
Time Decay (7.0d),5,Referral,0.0922622640926199,light
Time Decay (7.0d),5,Direct,0.1544698653254011,light
Time Decay (7.0d),6,Display,0.0907734231637161,light
Time Decay (7.0d),6,Social,0.0926602281581791,light
Time Decay (7.0d),6,Organic Search,0.1576570493602093,light
Time Decay (7.0d),6,Paid Search,0.1827399889585204,light
Time Decay (7.0d),6,Email,0.2006514482305412,light
Time Decay (7.0d),6,Referral,0.1221817718684083,light
Time Decay (7.0d),6,Direct,0.1533360902604253,light
Time Decay (7.0d),7,Display,0.0997885637170622,light
Time Decay (7.0d),7,Social,0.1053634010713822,light
Time Decay (7.0d),7,Organic Search,0.151197155890551,light
Time Decay (7.0d),7,Paid Search,0.2072675942042277,light
Time Decay (7.0d),7,Email,0.1957540414308304,light
Time Decay (7.0d),7,Referral,0.0900094989314937,light
Time Decay (7.0d),7,Direct,0.1506197447544523,light
Time Decay (7.0d),8,Display,0.0775520563400884,light
Time Decay (7.0d),8,Social,0.0986086059875465,light
Time Decay (7.0d),8,Organic Search,0.1415732778625399,light
Time Decay (7.0d),8,Paid Search,0.2291763026868232,light
Time Decay (7.0d),8,Email,0.1492082381323027,light
Time Decay (7.0d),8,Referral,0.122406960794506,light
Time Decay (7.0d),8,Direct,0.181474558196193,light
Time Decay (7.0d),9,Display,0.0842449042137846,light
Time Decay (7.0d),9,Social,0.1140070643868158,light
Time Decay (7.0d),9,Organic Search,0.1480987244773886,light
Time Decay (7.0d),9,Paid Search,0.1737960533227313,light
Time Decay (7.0d),9,Email,0.1750237029198985,light
Time Decay (7.0d),9,Referral,0.1161022098415096,light
Time Decay (7.0d),9,Direct,0.1887273408378713,light
Time Decay (7.0d),10,Display,0.0953389264942672,light
Time Decay (7.0d),10,Social,0.0959656215759568,light
Time Decay (7.0d),10,Organic Search,0.172673392800885,light
Time Decay (7.0d),10,Paid Search,0.1917863257331733,light
Time Decay (7.0d),10,Email,0.1852429713418559,light
Time Decay (7.0d),10,Referral,0.0626065743499914,light
Time Decay (7.0d),10,Direct,0.1963861877038702,light
Time Decay (7.0d),11,Display,0.0916921431407142,light
Time Decay (7.0d),11,Social,0.102639077900651,light
Time Decay (7.0d),11,Organic Search,0.147355545034063,light
Time Decay (7.0d),11,Paid Search,0.2657565698873348,light
Time Decay (7.0d),11,Email,0.1737427298256749,light
Time Decay (7.0d),11,Referral,0.0774761352967044,light
Time Decay (7.0d),11,Direct,0.1413377989148575,light
Time Decay (7.0d),12,Display,0.0768260144453946,light
Time Decay (7.0d),12,Social,0.0946197215641262,light
Time Decay (7.0d),12,Organic Search,0.1694301868754242,light
Time Decay (7.0d),12,Paid Search,0.1960757238509602,light
Time Decay (7.0d),12,Email,0.1836388050727702,light
Time Decay (7.0d),12,Referral,0.0952078564108408,light
Time Decay (7.0d),12,Direct,0.1842016917804836,light
Time Decay (7.0d),13,Display,0.0735125427822687,light
Time Decay (7.0d),13,Social,0.069026057773836,light
Time Decay (7.0d),13,Organic Search,0.1899247279388058,light
Time Decay (7.0d),13,Paid Search,0.2102863027489137,light
Time Decay (7.0d),13,Email,0.1945360526320778,light
Time Decay (7.0d),13,Referral,0.0747286972669385,light
Time Decay (7.0d),13,Direct,0.1879856188571592,light
Time Decay (7.0d),14,Display,0.0745160446607523,light
Time Decay (7.0d),14,Social,0.1071440294320292,light
Time Decay (7.0d),14,Organic Search,0.1602326154700936,light
Time Decay (7.0d),14,Paid Search,0.22444377366477,light
Time Decay (7.0d),14,Email,0.1841072544024208,light
Time Decay (7.0d),14,Referral,0.0847525106091469,light
Time Decay (7.0d),14,Direct,0.1648037717607868,light
Time Decay (7.0d),15,Display,0.0722653899098964,light
Time Decay (7.0d),15,Social,0.1197587424197459,light
Time Decay (7.0d),15,Organic Search,0.1342622497849899,light
Time Decay (7.0d),15,Paid Search,0.2071333214717806,light
Time Decay (7.0d),15,Email,0.185871798379298,light
Time Decay (7.0d),15,Referral,0.0851689806468799,light
Time Decay (7.0d),15,Direct,0.1955395173874091,light
Time Decay (7.0d),16,Display,0.1027462975151375,light
Time Decay (7.0d),16,Social,0.0914078603830327,light
Time Decay (7.0d),16,Organic Search,0.1574160801753046,light
Time Decay (7.0d),16,Paid Search,0.195786091198491,light
Time Decay (7.0d),16,Email,0.1741750759527774,light
Time Decay (7.0d),16,Referral,0.098453568871651,light
Time Decay (7.0d),16,Direct,0.1800150259036056,light
Time Decay (7.0d),17,Display,0.1032008114024969,light
Time Decay (7.0d),17,Social,0.0949234627899823,light
Time Decay (7.0d),17,Organic Search,0.15604296968069,light
Time Decay (7.0d),17,Paid Search,0.1984701949485578,light
Time Decay (7.0d),17,Email,0.184077109855992,light
Time Decay (7.0d),17,Referral,0.0771504620250841,light
Time Decay (7.0d),17,Direct,0.1861349892971968,light
Time Decay (7.0d),18,Display,0.0811871208650627,light
Time Decay (7.0d),18,Social,0.0835529035981425,light
Time Decay (7.0d),18,Organic Search,0.1499018570892097,light
Time Decay (7.0d),18,Paid Search,0.2281734865379487,light
Time Decay (7.0d),18,Email,0.2115250969657006,light
Time Decay (7.0d),18,Referral,0.0918318294847894,light
Time Decay (7.0d),18,Direct,0.1538277054591462,light
Time Decay (7.0d),19,Display,0.0881841511880217,light
Time Decay (7.0d),19,Social,0.1089662040170476,light
Time Decay (7.0d),19,Organic Search,0.1771576836952616,light
Time Decay (7.0d),19,Paid Search,0.1918529480694527,light
Time Decay (7.0d),19,Email,0.1919348775568364,light
Time Decay (7.0d),19,Referral,0.0827154246453201,light
Time Decay (7.0d),19,Direct,0.1591887108280597,light
Time Decay (7.0d),20,Display,0.0821358588663245,light
Time Decay (7.0d),20,Social,0.0984319454057731,light
Time Decay (7.0d),20,Organic Search,0.1425799447820349,light
